Unnamed: 0,日期,日期.1,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3,年,月,日,周,星期几,季节,是否周末,是否法定节假日,经济活动期,工作日类型
11,2021-08-12,2021/8/12,优,296.0,26.0,,2.0,13.0,0.89,95.0,95.0,2021,8,12,32,3,夏,否,否,夏季高峰,工作日
12,2021-08-13,2021/8/13,优,289.0,21.0,41.0,2.0,15.0,0.72,90.0,90.0,2021,8,13,32,4,夏,否,否,夏季高峰,工作日
13,2021-08-14,2021/8/14,优级,250.0,22.0,36.0,2.0,12.0,0.68,86.0,86.0,2021,8,14,32,5,夏,是,否,夏季高峰,休息日
14,2021-08-15,2021/8/15,优,220.0,19.0,,2.0,14.0,0.64,68.0,68.0,2021,8,15,32,6,夏,是,否,夏季高峰,休息日
15,2021-08-16,2021/8/16,优,244.0,22.0,33.0,2.0,14.0,0.76,75.0,75.0,2021,8,16,33,0,夏,否,否,夏季高峰,工作日
16,2021-08-17,2021/8/17,优,143.0,9.0,16.0,2.0,10.0,0.53,77.0,77.0,2021,8,17,33,1,夏,否,否,夏季高峰,工作日
17,2021-08-18,2021/8/18,优,179.0,14.0,32.0,2.0,18.0,0.53,69.0,69.0,2021,8,18,33,2,夏,否,否,夏季高峰,工作日
18,2021-08-19,2021-08-19,优,105.0,14.0,22.0,2.0,13.0,0.59,67.0,67.0,2021,8,19,33,3,夏,否,否,夏季高峰,工作日
19,2021-08-20,2021/8/20,优,87.0,8.0,15.0,2.0,11.0,0.62,77.0,77.0,2021,8,20,33,4,夏,否,否,夏季高峰,工作日
20,2021-08-21,2021/8/21,优,151.0,10.0,25.0,2.0,15.0,0.55,67.0,67.0,2021,8,21,33,5,夏,是,否,夏季高峰,休息日
21,2021-08-22,2021/8/22,良,330.0,33.0,67.0,2.0,17.0,1.32,85.0,85.0,2021,8,22,33,6,夏,是,否,夏季高峰,休息日
22,2021-08-23,2021/8/23,优,321.0,25.0,49.0,2.0,11.0,0.69,96.0,96.0,2021,8,23,34,0,夏,否,否,夏季高峰,工作日
23,2021-08-24,2021/8/24,优,73.0,8.0,17.0,2.0,11.0,0.38,73.0,73.0,2021,8,24,34,1,夏,否,否,夏季高峰,工作日
24,2021-08-25,2021/8/25,优,43.0,5.0,16.0,2.0,14.0,0.37,57.0,57.0,2021,8,25,34,2,夏,否,否,夏季高峰,工作日
25,2021-08-26,2021/8/26,优,34.0,4.0,15.0,2.0,,0.37,52.0,52.0,2021,8,26,34,3,夏,否,否,夏季高峰,工作日
26,2021-08-27,2021/8/27,优,106.0,7.0,20.0,3.0,15.0,0.41,55.0,55.0,2021,8,27,34,4,夏,否,否,夏季高峰,工作日
27,2021-08-28,2021/8/28,优级,124.0,9.0,24.0,2.0,19.0,0.43,42.0,42.0,2021,8,28,34,5,夏,是,否,夏季高峰,休息日
28,2021-08-29,2021/8/29,优,228.0,16.0,38.0,2.0,17.0,0.45,73.0,73.0,2021,8,29,34,6,夏,是,否,夏季高峰,休息日
29,2021-08-30,2021-08-30,优,331.0,25.0,50.0,2.0,,0.58,82.0,82.0,2021,8,30,35,0,夏,否,否,夏季高峰,工作日
30,2021-08-31,2021/8/31,优,268.0,23.0,37.0,,18.0,0.62,85.0,85.0,2021,8,31,35,1,夏,否,否,夏季高峰,工作日
0,2021-09-01,2021/9/1,优,242.0,15.0,35.0,2.0,23.0,0.5,84.0,84.0,2021,9,1,35,2,秋,否,否,秋季回升,工作日
1,2021-09-02,2021/9/2,优,267.0,20.0,43.0,2.0,21.0,0.55,91.0,91.0,2021,9,2,35,3,秋,否,否,秋季回升,工作日
2,2021-09-03,2021/9/3,良,316.0,27.0,52.0,2.0,20.0,0.65,98.0,98.0,2021,9,3,35,4,秋,否,否,秋季回升,工作日
3,2021-09-04,2021/9/4,优,215.0,21.0,33.0,2.0,,0.79,75.0,75.0,2021,9,4,35,5,秋,是,否,秋季回升,休息日
4,2021-09-05,2021/9/5,优,98.0,13.0,23.0,2.0,14.0,0.53,,59.0,2021,9,5,35,6,秋,是,否,秋季回升,休息日
5,2021-09-06,2021/9/6,优,24.0,4.0,8.0,3.0,11.0,0.4,51.0,51.0,2021,9,6,36,0,秋,否,否,秋季回升,工作日
6,2021-09-07,2021/9/7,优,142.0,10.0,26.0,2.0,17.0,0.45,62.0,62.0,2021,9,7,36,1,秋,否,否,秋季回升,工作日
7,2021-09-08,2021/9/8,优,193.0,19.0,36.0,2.0,18.0,0.58,92.0,92.0,2021,9,8,36,2,秋,否,否,秋季回升,工作日
8,2021-09-09,2021/9/9,优,239.0,,48.0,2.0,,0.73,71.0,71.0,2021,9,9,36,3,秋,否,否,秋季回升,工作日
9,2021-09-10,2021/9/10,良,257.0,31.0,53.0,2.0,20.0,0.79,90.0,90.0,2021,9,10,36,4,秋,否,否,秋季回升,工作日
10,2021-09-11,2021/9/11,良,322.0,42.0,72.0,2.0,22.0,0.93,97.0,97.0,2021,9,11,36,5,秋,是,否,秋季回升,休息日
11,2021-09-12,2021/9/12,优,252.0,28.0,53.0,2.0,,0.91,54.0,54.0,2021,9,12,36,6,秋,是,否,秋季回升,休息日
12,2021-09-13,2021/9/13,优,168.0,17.0,32.0,2.0,18.0,0.77,55.0,55.0,2021,9,13,37,0,秋,否,否,秋季回升,工作日
13,2021-09-14,2021/9/14,优级,188.0,19.0,36.0,2.0,19.0,0.78,44.0,44.0,2021,9,14,37,1,秋,否,否,秋季回升,工作日
14,2021-09-15,2021/9/15,优,246.0,18.0,44.0,2.0,26.0,0.7,43.0,43.0,2021,9,15,37,2,秋,否,否,秋季回升,工作日
15,2021-09-16,2021/9/16,优,168.0,15.0,31.0,2.0,24.0,0.68,29.0,29.0,2021,9,16,37,3,秋,否,否,秋季回升,工作日
16,2021-09-17,2021/9/17,优,97.0,8.0,22.0,2.0,19.0,0.42,44.0,44.0,2021,9,17,37,4,秋,否,否,秋季回升,工作日
17,2021-09-18,2021/9/18,优,217.0,18.0,44.0,2.0,28.0,0.53,43.0,43.0,2021,9,18,37,5,秋,是,否,秋季回升,休息日
18,2021-09-19,2021/9/19,优,160.0,-99.0,30.0,,19.0,0.6,,44.0,2021,9,19,37,6,秋,是,否,秋季回升,休息日
19,2021-09-20,2021/9/20,优,35.0,4.0,5.0,2.0,11.0,0.52,61.0,61.0,2021,9,20,38,0,秋,否,否,秋季回升,工作日
20,2021-09-21,2021/9/21,优,40.0,4.0,13.0,2.0,15.0,0.43,51.0,51.0,2021,9,21,38,1,秋,否,否,秋季回升,工作日
21,2021-09-22,2021/9/22,优,29.0,114.0,8.0,26.0,2.0,20.0,0.43,59.0,2021,9,22,38,2,秋,否,否,秋季回升,工作日
22,2021-09-23,2021/9/23,优,235.0,20.0,47.0,3.0,28.0,0.66,68.0,68.0,2021,9,23,38,3,秋,否,否,秋季回升,工作日
23,2021-09-24,2021/9/24,优,70.0,14.0,20.0,2.0,,0.86,51.0,51.0,2021,9,24,38,4,秋,否,否,秋季回升,工作日
24,2021-09-25,2021/9/25,优,109.0,13.0,23.0,2.0,16.0,0.6,52.0,52.0,2021,9,25,38,5,秋,是,否,秋季回升,休息日
25,2021-09-26,2021/9/26,优,69.0,12.0,20.0,2.0,20.0,0.58,,32.0,2021,9,26,38,6,秋,是,否,秋季回升,休息日
26,2021-09-27,2021/9/27,优级,103.0,,23.0,2.0,19.0,0.49,48.0,48.0,2021,9,27,39,0,秋,否,否,秋季回升,工作日
27,2021-09-28,2021-09-28,优,235.0,22.0,49.0,2.0,27.0,,44.0,44.0,2021,9,28,39,1,秋,否,否,秋季回升,工作日
28,2021-09-29,2021/9/29,优,226.0,17.0,43.0,2.0,26.0,0.54,47.0,47.0,2021,9,29,39,2,秋,否,否,秋季回升,工作日
29,2021-09-30,2021/9/30,良,274.0,30.0,58.0,3.0,24.0,0.85,52.0,52.0,2021,9,30,39,3,秋,否,否,秋季回升,工作日
0,2021-10-01,2021/10/1,优,48.0,10.0,27.0,2.0,20.0,0.39,43.0,43.0,2021,10,1,39,4,秋,否,否,秋季回升,工作日
1,2021-10-02,2021/10/2,良,226.0,27.0,61.0,2.0,31.0,0.73,25.0,25.0,2021,10,2,39,5,秋,是,否,秋季回升,休息日
2,2021-10-03,2021/10/3,优,230.0,28.0,56.0,2.0,,,39.0,39.0,2021,10,3,39,6,秋,是,否,秋季回升,休息日
3,2021-10-04,2021/10/4,优,15.0,3.0,18.0,2.0,13.0,0.25,39.0,39.0,2021,10,4,40,0,秋,否,否,秋季回升,工作日
4,2021-10-05,2021/10/5,优,14.0,5.0,12.0,2.0,17.0,0.33,23.0,23.0,2021,10,5,40,1,秋,否,否,秋季回升,工作日
5,2021-10-06,2021/10/6,优,10.0,5.0,6.0,3.0,15.0,0.34,30.0,30.0,2021,10,6,40,2,秋,否,否,秋季回升,工作日
6,2021-10-07,2021/10/7,优,29.0,7.0,14.0,2.0,15.0,0.28,33.0,33.0,2021,10,7,40,3,秋,否,否,秋季回升,工作日
7,2021-10-08,2021/10/8,优,116.0,13.0,,,20.0,0.39,38.0,38.0,2021,10,8,40,4,秋,否,否,秋季回升,工作日
8,2021-10-09,2021/10/9,优,171.0,22.0,,2.0,26.0,0.58,39.0,39.0,2021,10,9,40,5,秋,是,否,秋季回升,休息日
9,2021-10-10,2021/10/10,优,91.0,3.0,20.0,2.0,13.0,0.25,50.0,50.0,2021,10,10,40,6,秋,是,否,秋季回升,休息日
10,2021-10-11,2021/10/11,优,155.0,7.0,25.0,2.0,25.0,,30.0,30.0,2021,10,11,41,0,秋,否,否,秋季回升,工作日
5,2021-02-06,2021/2/6,良,259.0,,112.0,3.0,,0.53,52.0,52.0,2021,2,6,5,5,冬,是,否,冬季低谷,休息日
11,2021-10-12,2021/10/12,优,182.0,11.0,32.0,2.0,28.0,0.39,33.0,33.0,2021,10,12,41,1,秋,否,否,秋季回升,工作日
12,2021-10-13,2021/10/13,优级,258.0,28.0,47.0,2.0,41.0,0.5,33.0,33.0,2021,10,13,41,2,秋,否,否,秋季回升,工作日
13,2021-10-14,2021-10-14,优,210.0,17.0,,3.0,32.0,0.5,29.0,29.0,2021,10,14,41,3,秋,否,否,秋季回升,工作日
14,2021-10-15,2021/10/15,优,136.0,7.0,27.0,2.0,16.0,0.3,40.0,40.0,2021,10,15,41,4,秋,否,否,秋季回升,工作日
15,2021-10-16,2021/10/16,优,119.0,3.0,,2.0,10.0,0.25,48.0,48.0,2021,10,16,41,5,秋,是,否,秋季回升,休息日
16,2021-10-17,2021/10/17,优,250.0,15.0,41.0,2.0,32.0,0.38,21.0,21.0,2021,10,17,41,6,秋,是,否,秋季回升,休息日
17,2021-10-18,2021/10/18,良,296.0,34.0,66.0,2.0,40.0,0.52,20.0,20.0,2021,10,18,42,0,秋,否,否,秋季回升,工作日
18,2021-10-19,2021/10/19,优,43.0,-99.0,20.0,,18.0,0.26,43.0,43.0,2021,10,19,42,1,秋,否,否,秋季回升,工作日
19,2021-10-20,2021/10/20,优,252.0,22.0,46.0,2.0,36.0,0.43,22.0,22.0,2021,10,20,42,2,秋,否,否,秋季回升,工作日
20,2021-10-21,2021/10/21,优,174.0,15.0,34.0,2.0,25.0,0.36,34.0,34.0,2021,10,21,42,3,秋,否,否,秋季回升,工作日
21,2021-10-22,2021-10-22,优,110.0,8.0,28.0,,25.0,0.28,42.0,42.0,2021,10,22,42,4,秋,否,否,秋季回升,工作日
22,2021-10-23,2021/10/23,良,227.0,29.0,57.0,3.0,,0.45,30.0,30.0,2021,10,23,42,5,秋,是,否,秋季回升,休息日
23,2021-10-24,2021/10/24,良,325.0,68.0,82.0,3.0,50.0,0.68,34.0,34.0,2021,10,24,42,6,秋,是,否,秋季回升,休息日
24,2021-10-25,2021/10/25,中度污染,153.0,359.0,116.0,107.0,3.0,56.0,0.92,36.0,2021,10,25,43,0,秋,否,否,秋季回升,工作日
25,2021-10-26,2021/10/26,良,287.0,57.0,60.0,2.0,33.0,0.59,38.0,38.0,2021,10,26,43,1,秋,否,否,秋季回升,工作日
26,2021-10-27,2021/10/27,优,44.0,7.0,30.0,2.0,30.0,0.32,32.0,32.0,2021,10,27,43,2,秋,否,否,秋季回升,工作日
27,2021-10-28,2021/10/28,优,122.0,18.0,50.0,,38.0,0.49,22.0,22.0,2021,10,28,43,3,秋,否,否,秋季回升,工作日
28,2021-10-29,2021/10/29,良,304.0,66.0,92.0,4.0,60.0,0.82,20.0,20.0,2021,10,29,43,4,秋,否,否,秋季回升,工作日
29,2021-10-30,2021/10/30,轻度污染,126.0,334.0,95.0,97.0,3.0,54.0,0.89,31.0,2021,10,30,43,5,秋,是,否,秋季回升,休息日
30,2021-10-31,2021/10/31,良,175.0,20.0,54.0,2.0,19.0,0.38,45.0,45.0,2021,10,31,43,6,秋,是,否,秋季回升,休息日
